PERFORADORA,DIA,TALADRO,DUREZA . MPA
Perforadora01,17 - 01 - 2023,TALADRO-01914,75.694
Perforadora01,17 - 01 - 2023,TALADRO-01915,74.08
Perforadora01,17 - 01 - 2023,TALADRO-01916,54.795
Perforadora01,17 - 01 - 2023,TALADRO-01917,50.24
Perforadora01,17 - 01 - 2023,TALADRO-01918,77.227
Perforadora01,17 - 01 - 2023,TALADRO-01919,49.518
Perforadora01,17 - 01 - 2023,TALADRO-01920,78.963
Perforadora01,17 - 01 - 2023,TALADRO-01921,68.971
Perforadora01,17 - 01 - 2023,TALADRO-01922,96.536
Perforadora01,17 - 01 - 2023,TALADRO-01923,63.034
Perforadora01,17 - 01 - 2023,TALADRO-01924,74.678
Perforadora01,17 - 01 - 2023,TALADRO-01925,75.466
Perforadora01,17 - 01 - 2023,TALADRO-01926,97.789
Perforadora01,17 - 01 - 2023,TALADRO-01927,66.889
Perforadora01,17 - 01 - 2023,TALADRO-01928,59.022
Perforadora01,17 - 01 - 2023,TALADRO-01929,52.536
Perforadora01,17 - 01 - 2023,TALADRO-01930,79.02
Perforadora01,17 - 01 - 2023,TALADRO-01931,60.96
Perforadora01,17 - 01 - 2023,TALADRO-01932,90.256
Perforadora01,17 - 01 - 2023,TALADRO-01933,48.337
Perforadora01,17 - 01 - 2023,TALADRO-01934,65.74
Perforadora01,17 - 01 - 2023,TALADRO-01935,73.13
Perforadora01,17 - 01 - 2023,TALADRO-01936,98.782
Perforadora01,17 - 01 - 2023,TALADRO-01937,87.582
Perforadora01,17 - 01 - 2023,TALADRO-01938,75.716
Perforadora01,17 - 01 - 2023,TALADRO-01939,104.064
Perforadora01,17 - 01 - 2023,TALADRO-01940,73.524
Perforadora01,17 - 01 - 2023,TALADRO-01941,73.254
Perforadora01,17 - 01 - 2023,TALADRO-01942,56.834
Perforadora01,17 - 01 - 2023,TALADRO-01943,61.703
Perforadora01,17 - 01 - 2023,TALADRO-01944,57.62
Perforadora01,17 - 01 - 2023,TALADRO-01945,75.077
Perforadora01,17 - 01 - 2023,TALADRO-01946,74.029
Perforadora01,17 - 01 - 2023,TALADRO-01947,32.113
Perforadora01,17 - 01 - 2023,TALADRO-01948,84.508
Perforadora01,17 - 01 - 2023,TALADRO-01949,86.658
Perforadora01,17 - 01 - 2023,TALADRO-01950,93.172
Perforadora01,17 - 01 - 2023,TALADRO-01951,59.55
Perforadora01,17 - 01 - 2023,TALADRO-01952,27.948
Perforadora01,17 - 01 - 2023,TALADRO-01953,61.332
Perforadora01,17 - 01 - 2023,TALADRO-01954,85.199
Perforadora01,17 - 01 - 2023,TALADRO-01955,70.918
Perforadora01,17 - 01 - 2023,TALADRO-01956,78.711
Perforadora01,17 - 01 - 2023,TALADRO-01957,66.454
Perforadora01,17 - 01 - 2023,TALADRO-01958,48.819
Perforadora01,17 - 01 - 2023,TALADRO-01959,57.345
Perforadora01,17 - 01 - 2023,TALADRO-01960,60.333
Perforadora01,17 - 01 - 2023,TALADRO-01961,74.319
Perforadora01,17 - 01 - 2023,TALADRO-01962,83.749
Perforadora01,17 - 01 - 2023,TALADRO-01963,122.343
Perforadora01,17 - 01 - 2023,TALADRO-01964,74.676
Perforadora01,17 - 01 - 2023,TALADRO-01965,59.319
Perforadora01,17 - 01 - 2023,TALADRO-01966,83.033
Perforadora01,17 - 01 - 2023,TALADRO-01967,63.2
Perforadora01,17 - 01 - 2023,TALADRO-01968,49.016
Perforadora01,17 - 01 - 2023,TALADRO-01969,93.743
Perforadora01,17 - 01 - 2023,TALADRO-01970,74.794
Perforadora01,17 - 01 - 2023,TALADRO-01971,56.083
Perforadora01,17 - 01 - 2023,TALADRO-01972,95.8
Perforadora01,17 - 01 - 2023,TALADRO-01973,57.411
Perforadora01,17 - 01 - 2023,TALADRO-01974,78.828
Perforadora01,17 - 01 - 2023,TALADRO-01975,47.985
Perforadora01,17 - 01 - 2023,TALADRO-01976,82.89
Perforadora01,17 - 01 - 2023,TALADRO-01977,99.311
Perforadora01,17 - 01 - 2023,TALADRO-01978,80.249
Perforadora01,17 - 01 - 2023,TALADRO-01979,47.111
Perforadora01,17 - 01 - 2023,TALADRO-01980,61.484
Perforadora01,17 - 01 - 2023,TALADRO-01981,56.81
Perforadora01,17 - 01 - 2023,TALADRO-01982,63.885
Perforadora01,17 - 01 - 2023,TALADRO-01983,69.509
Perforadora01,17 - 01 - 2023,TALADRO-01984,76.099
Perforadora01,17 - 01 - 2023,TALADRO-01985,98.442
Perforadora01,17 - 01 - 2023,TALADRO-01986,74.254
Perforadora01,17 - 01 - 2023,TALADRO-01987,60.673
Perforadora01,17 - 01 - 2023,TALADRO-01988,75.34
Perforadora01,17 - 01 - 2023,TALADRO-01989,52.929
Perforadora01,17 - 01 - 2023,TALADRO-01990,79.151
Perforadora01,17 - 01 - 2023,TALADRO-01991,44.519
Perforadora01,17 - 01 - 2023,TALADRO-01992,65.015
Perforadora01,17 - 01 - 2023,TALADRO-01993,97.174
Perforadora01,17 - 01 - 2023,TALADRO-01994,80.503
Perforadora01,17 - 01 - 2023,TALADRO-01995,60.291
Perforadora01,17 - 01 - 2023,TALADRO-01996,98.629
Perforadora01,17 - 01 - 2023,TALADRO-01997,76.216
Perforadora01,17 - 01 - 2023,TALADRO-01998,110.761
Perforadora01,17 - 01 - 2023,TALADRO-01999,99.313
Perforadora01,17 - 01 - 2023,TALADRO-02000,62.544
Perforadora01,17 - 01 - 2023,TALADRO-02001,86.168
Perforadora01,17 - 01 - 2023,TALADRO-02002,71.68
Perforadora01,17 - 01 - 2023,TALADRO-02003,71.062
Perforadora01,17 - 01 - 2023,TALADRO-02004,89.693
Perforadora01,17 - 01 - 2023,TALADRO-02005,36.653
Perforadora01,17 - 01 - 2023,TALADRO-02006,56.155
Perforadora01,17 - 01 - 2023,TALADRO-02007,50.485
Perforadora01,17 - 01 - 2023,TALADRO-02008,64.848
Perforadora01,17 - 01 - 2023,TALADRO-02009,92.901
Perforadora01,17 - 01 - 2023,TALADRO-02010,80.364
Perforadora01,17 - 01 - 2023,TALADRO-02011,69.719
Perforadora01,17 - 01 - 2023,TALADRO-02012,50.96
Perforadora01,17 - 01 - 2023,TALADRO-02013,79.473
Perforadora01,17 - 01 - 2023,TALADRO-02014,74.142
Perforadora01,15 - 01 - 2023,TALADRO-02015,32.79
Perforadora01,15 - 01 - 2023,TALADRO-02016,64.195
Perforadora01,15 - 01 - 2023,TALADRO-02017,65.109
Perforadora01,15 - 01 - 2023,TALADRO-02018,50.347
Perforadora01,15 - 01 - 2023,TALADRO-02019,50.796
Perforadora01,15 - 01 - 2023,TALADRO-02020,97.0
Perforadora01,15 - 01 - 2023,TALADRO-02021,73.541
Perforadora01,15 - 01 - 2023,TALADRO-02022,41.161
Perforadora01,15 - 01 - 2023,TALADRO-02023,83.474
Perforadora01,15 - 01 - 2023,TALADRO-02024,76.264
Perforadora01,15 - 01 - 2023,TALADRO-02025,72.211
Perforadora01,15 - 01 - 2023,TALADRO-02026,80.136
Perforadora01,16 - 01 - 2023,TALADRO-02027,53.001
Perforadora01,16 - 01 - 2023,TALADRO-02028,62.329
Perforadora01,16 - 01 - 2023,TALADRO-02029,59.45
Perforadora01,16 - 01 - 2023,TALADRO-02030,75.831
Perforadora01,16 - 01 - 2023,TALADRO-02031,90.727
Perforadora01,16 - 01 - 2023,TALADRO-02032,63.842
Perforadora01,16 - 01 - 2023,TALADRO-02033,94.951
Perforadora01,16 - 01 - 2023,TALADRO-02034,74.974
Perforadora01,16 - 01 - 2023,TALADRO-02035,111.267
Perforadora01,16 - 01 - 2023,TALADRO-02036,84.499
Perforadora01,16 - 01 - 2023,TALADRO-02037,68.092
Perforadora01,16 - 01 - 2023,TALADRO-02038,75.786
Perforadora01,16 - 01 - 2023,TALADRO-02039,93.558
Perforadora01,16 - 01 - 2023,TALADRO-02040,62.591
Perforadora01,16 - 01 - 2023,TALADRO-02041,68.392
Perforadora01,16 - 01 - 2023,TALADRO-02042,47.505
Perforadora01,16 - 01 - 2023,TALADRO-02043,57.103
Perforadora01,16 - 01 - 2023,TALADRO-02044,57.26
Perforadora01,16 - 01 - 2023,TALADRO-02045,41.044
Perforadora01,16 - 01 - 2023,TALADRO-02046,66.108
Perforadora01,16 - 01 - 2023,TALADRO-02047,37.418
Perforadora01,16 - 01 - 2023,TALADRO-02048,65.866
Perforadora01,16 - 01 - 2023,TALADRO-02049,62.878
Perforadora01,16 - 01 - 2023,TALADRO-02050,33.233
Perforadora01,18 - 01 - 2023,TALADRO-02051,54.928
Perforadora01,18 - 01 - 2023,TALADRO-02052,92.928
Perforadora01,18 - 01 - 2023,TALADRO-02053,81.97
Perforadora01,18 - 01 - 2023,TALADRO-02054,59.991
Perforadora01,18 - 01 - 2023,TALADRO-02055,35.775
Perforadora01,18 - 01 - 2023,TALADRO-02056,91.961
Perforadora01,18 - 01 - 2023,TALADRO-02057,88.742
Perforadora01,18 - 01 - 2023,TALADRO-02058,65.673
Perforadora01,18 - 01 - 2023,TALADRO-02059,68.478
Perforadora01,18 - 01 - 2023,TALADRO-02060,102.038
Perforadora01,18 - 01 - 2023,TALADRO-02061,48.605
Perforadora01,18 - 01 - 2023,TALADRO-02062,80.27
Perforadora01,18 - 01 - 2023,TALADRO-02063,123.671
Perforadora01,18 - 01 - 2023,TALADRO-02064,53.565
Perforadora01,18 - 01 - 2023,TALADRO-02065,80.001
Perforadora01,18 - 01 - 2023,TALADRO-02066,57.402
Perforadora01,18 - 01 - 2023,TALADRO-02067,60.783
Perforadora01,18 - 01 - 2023,TALADRO-02068,89.939
Perforadora01,18 - 01 - 2023,TALADRO-02069,74.195
Perforadora01,18 - 01 - 2023,TALADRO-02070,81.093
Perforadora01,18 - 01 - 2023,TALADRO-02071,60.401
Perforadora01,18 - 01 - 2023,TALADRO-02072,53.513
Perforadora01,18 - 01 - 2023,TALADRO-02073,113.28
Perforadora01,18 - 01 - 2023,TALADRO-02074,97.663
Perforadora01,18 - 01 - 2023,TALADRO-02075,66.907
Perforadora01,18 - 01 - 2023,TALADRO-02076,39.635
Perforadora01,18 - 01 - 2023,TALADRO-02077,80.116
Perforadora01,18 - 01 - 2023,TALADRO-02078,74.762
Perforadora01,03 - 01 - 2023,TALADRO-02079,79.07
Perforadora01,03 - 01 - 2023,TALADRO-02080,99.309
Perforadora01,03 - 01 - 2023,TALADRO-02081,50.431
Perforadora01,03 - 01 - 2023,TALADRO-02082,49.781
Perforadora01,03 - 01 - 2023,TALADRO-02083,60.038
Perforadora01,03 - 01 - 2023,TALADRO-02084,83.043
Perforadora01,03 - 01 - 2023,TALADRO-02085,65.827
Perforadora01,03 - 01 - 2023,TALADRO-02086,86.592
Perforadora01,03 - 01 - 2023,TALADRO-02087,115.332
Perforadora01,03 - 01 - 2023,TALADRO-02088,65.334
Perforadora01,03 - 01 - 2023,TALADRO-02089,51.241
Perforadora01,03 - 01 - 2023,TALADRO-02090,91.917
Perforadora01,03 - 01 - 2023,TALADRO-02091,80.75
Perforadora01,03 - 01 - 2023,TALADRO-02092,70.677
Perforadora01,03 - 01 - 2023,TALADRO-02093,54.106
Perforadora01,03 - 01 - 2023,TALADRO-02094,68.193
Perforadora01,03 - 01 - 2023,TALADRO-02095,122.863
Perforadora01,03 - 01 - 2023,TALADRO-02096,32.65
Perforadora01,03 - 01 - 2023,TALADRO-02097,67.097
Perforadora01,03 - 01 - 2023,TALADRO-02098,61.446
Perforadora01,03 - 01 - 2023,TALADRO-02099,45.602
Perforadora01,03 - 01 - 2023,TALADRO-02100,65.571
Perforadora01,03 - 01 - 2023,TALADRO-02101,64.073
Perforadora01,03 - 01 - 2023,TALADRO-02102,51.298
Perforadora01,03 - 01 - 2023,TALADRO-02103,80.253
Perforadora01,03 - 01 - 2023,TALADRO-02104,71.479
Perforadora01,03 - 01 - 2023,TALADRO-02105,47.106
Perforadora01,03 - 01 - 2023,TALADRO-02106,43.098
Perforadora01,03 - 01 - 2023,TALADRO-02107,111.401
Perforadora01,03 - 01 - 2023,TALADRO-02108,48.133
Perforadora01,03 - 01 - 2023,TALADRO-02109,48.397
Perforadora01,03 - 01 - 2023,TALADRO-02110,32.342
Perforadora01,03 - 01 - 2023,TALADRO-02111,57.637
Perforadora01,03 - 01 - 2023,TALADRO-02112,57.69
Perforadora01,03 - 01 - 2023,TALADRO-02113,60.274
Perforadora01,03 - 01 - 2023,TALADRO-02114,48.752
Perforadora01,03 - 01 - 2023,TALADRO-02115,88.7
Perforadora01,03 - 01 - 2023,TALADRO-02116,63.858
Perforadora01,03 - 01 - 2023,TALADRO-02117,52.634
Perforadora01,03 - 01 - 2023,TALADRO-02118,74.81
Perforadora01,03 - 01 - 2023,TALADRO-02119,68.201
Perforadora01,03 - 01 - 2023,TALADRO-02120,66.63
